"","owner","name","date","version","version_ext","V1","V2","V3","calculated_ver"
"625","webpack","webpack",2014-02-13,"v1.0.0-rc9","1.0.0","1","0","0",1e+06
"626","webpack","webpack",2014-02-13,"v1.0.0-rc8","1.0.0","1","0","0",1e+06
"627","webpack","webpack",2014-02-12,"v1.0.0-rc7","1.0.0","1","0","0",1e+06
"628","webpack","webpack",2014-02-12,"v1.0.0-rc6","1.0.0","1","0","0",1e+06
"629","webpack","webpack",2014-02-11,"v1.0.0-rc5","1.0.0","1","0","0",1e+06
"630","webpack","webpack",2014-02-11,"v1.0.0-rc4","1.0.0","1","0","0",1e+06
"631","webpack","webpack",2014-02-05,"v1.0.0-rc3","1.0.0","1","0","0",1e+06
"632","webpack","webpack",2014-02-05,"v1.0.0-rc2","1.0.0","1","0","0",1e+06
"633","webpack","webpack",2014-02-03,"v1.0.0-rc1","1.0.0","1","0","0",1e+06
"634","webpack","webpack",2014-01-31,"v1.0.0-beta9","1.0.0","1","0","0",1e+06
"635","webpack","webpack",2014-01-24,"v1.0.0-beta8","1.0.0","1","0","0",1e+06
"636","webpack","webpack",2014-01-21,"v1.0.0-beta7","1.0.0","1","0","0",1e+06
"637","webpack","webpack",2014-01-10,"v1.0.0-beta6","1.0.0","1","0","0",1e+06
"638","webpack","webpack",2014-01-08,"v1.0.0-beta5","1.0.0","1","0","0",1e+06
"639","webpack","webpack",2013-12-29,"v1.0.0-beta4","1.0.0","1","0","0",1e+06
"640","webpack","webpack",2013-12-29,"v1.0.0-beta3","1.0.0","1","0","0",1e+06
"641","webpack","webpack",2013-12-19,"v1.0.0-beta2","1.0.0","1","0","0",1e+06
"642","nodejs","node",2017-06-06,"v6.11.0","6.11.0","6","11","0",6011000
"643","nodejs","node",2017-05-30,"v8.0.0","8.0.0","8","0","0",8e+06
"644","nodejs","node",2017-05-03,"v7.10.0","7.10.0","7","10","0",7010000
"645","nodejs","node",2017-05-02,"v6.10.3","6.10.3","6","10","3",6010003
"646","nodejs","node",2017-05-02,"v4.8.3","4.8.3","4","8","3",4008003
"647","nodejs","node",2017-04-11,"v7.9.0","7.9.0","7","9","0",7009000
"648","nodejs","node",2017-04-04,"v4.8.2","4.8.2","4","8","2",4008002
"649","nodejs","node",2017-04-04,"v6.10.2","6.10.2","6","10","2",6010002
"650","nodejs","node",2017-03-29,"v7.8.0","7.8.0","7","8","0",7008000
"651","nodejs","node",2017-03-21,"v7.7.4","7.7.4","7","7","4",7007004
"652","nodejs","node",2017-03-21,"v6.10.1","6.10.1","6","10","1",6010001
"653","nodejs","node",2017-03-21,"v4.8.1","4.8.1","4","8","1",4008001
"654","nodejs","node",2017-03-14,"v7.7.3","7.7.3","7","7","3",7007003
"655","nodejs","node",2017-03-08,"v7.7.2","7.7.2","7","7","2",7007002
"656","nodejs","node",2017-03-02,"v7.7.1","7.7.1","7","7","1",7007001
"657","nodejs","node",2017-03-01,"v7.7.0","7.7.0","7","7","0",7007000
"658","nodejs","node",2017-02-22,"v6.10.0","6.10.0","6","10","0",6010000
"659","nodejs","node",2017-02-22,"v7.6.0","7.6.0","7","6","0",7006000
"660","nodejs","node",2017-02-22,"v4.8.0","4.8.0","4","8","0",4008000
"661","nodejs","node",2017-02-01,"v7.5.0","7.5.0","7","5","0",7005000
"662","nodejs","node",2017-02-01,"v4.7.3","4.7.3","4","7","3",4007003
"663","nodejs","node",2017-01-31,"v6.9.5","6.9.5","6","9","5",6009005
"664","nodejs","node",2017-01-05,"v4.7.2","4.7.2","4","7","2",4007002
"665","nodejs","node",2017-01-05,"v6.9.4","6.9.4","6","9","4",6009004
"666","nodejs","node",2017-01-04,"v7.4.0","7.4.0","7","4","0",7004000
"667","nodejs","node",2017-01-03,"v6.9.3","6.9.3","6","9","3",6009003
"668","nodejs","node",2017-01-03,"v4.7.1","4.7.1","4","7","1",4007001
"669","nodejs","node",2016-12-21,"v0.12.18","0.12.18","0","12","18",12018
"670","nodejs","node",2016-12-20,"v7.3.0","7.3.0","7","3","0",7003000
"671","nodejs","node",2016-12-06,"v7.2.1","7.2.1","7","2","1",7002001
"672","nodejs","node",2016-12-06,"v6.9.2","6.9.2","6","9","2",6009002
"673","nodejs","node",2016-12-06,"v4.7.0","4.7.0","4","7","0",4007000
"674","nodejs","node",2016-11-22,"v7.2.0","7.2.0","7","2","0",7002000
"675","nodejs","node",2016-11-08,"v4.6.2","4.6.2","4","6","2",4006002
"676","nodejs","node",2016-11-08,"v7.1.0","7.1.0","7","1","0",7001000
"677","nodejs","node",2016-10-25,"v7.0.0","7.0.0","7","0","0",7e+06
"678","nodejs","node",2016-10-19,"v6.9.1","6.9.1","6","9","1",6009001
"679","nodejs","node",2016-10-18,"v6.9.0","6.9.0","6","9","0",6009000
"680","nodejs","node",2016-10-18,"v4.6.1","4.6.1","4","6","1",4006001
"681","nodejs","node",2016-10-18,"v0.12.17","0.12.17","0","12","17",12017
"682","nodejs","node",2016-10-18,"v0.10.48","0.10.48","0","10","48",10048
"683","nodejs","node",2016-10-15,"v6.8.1","6.8.1","6","8","1",6008001
"684","nodejs","node",2016-10-12,"v6.8.0","6.8.0","6","8","0",6008000
"685","nodejs","node",2016-09-28,"v4.6.0","4.6.0","4","6","0",4006000
"686","nodejs","node",2016-09-28,"v0.12.16","0.12.16","0","12","16",12016
"687","nodejs","node",2016-09-28,"v0.10.47","0.10.47","0","10","47",10047
"688","nodejs","node",2016-09-28,"v6.7.0","6.7.0","6","7","0",6007000
"689","nodejs","node",2016-09-15,"v6.6.0","6.6.0","6","6","0",6006000
"690","nodejs","node",2016-08-26,"v6.5.0","6.5.0","6","5","0",6005000
"691","nodejs","node",2016-08-16,"v4.5.0","4.5.0","4","5","0",4005000
"692","nodejs","node",2016-08-15,"v6.4.0","6.4.0","6","4","0",6004000
"693","nodejs","node",2016-07-21,"v6.3.1","6.3.1","6","3","1",6003001
"694","nodejs","node",2016-07-06,"v6.3.0","6.3.0","6","3","0",6003000
"695","nodejs","node",2016-06-28,"v4.4.7","4.4.7","4","4","7",4004007
"696","nodejs","node",2016-06-23,"v0.12.15","0.12.15","0","12","15",12015
"697","nodejs","node",2016-06-23,"v5.12.0","5.12.0","5","12","0",5012000
"698","nodejs","node",2016-06-23,"v0.10.46","0.10.46","0","10","46",10046
"699","nodejs","node",2016-06-23,"v4.4.6","4.4.6","4","4","6",4004006
"700","nodejs","node",2016-06-17,"v6.2.2","6.2.2","6","2","2",6002002
"701","nodejs","node",2016-06-02,"v6.2.1","6.2.1","6","2","1",6002001
"702","nodejs","node",2016-05-24,"v4.4.5","4.4.5","4","4","5",4004005
"703","nodejs","node",2016-05-17,"v6.2.0","6.2.0","6","2","0",6002000
"704","nodejs","node",2016-05-06,"v0.12.14","0.12.14","0","12","14",12014
"705","nodejs","node",2016-05-06,"v0.10.45","0.10.45","0","10","45",10045
"706","nodejs","node",2016-05-06,"v4.4.4","4.4.4","4","4","4",4004004
"707","nodejs","node",2016-05-05,"v6.1.0","6.1.0","6","1","0",6001000
"708","nodejs","node",2016-05-05,"v5.11.1","5.11.1","5","11","1",5011001
"709","nodejs","node",2016-04-26,"v6.0.0","6.0.0","6","0","0",6e+06
"710","nodejs","node",2016-04-21,"v5.11.0","5.11.0","5","11","0",5011000
"711","nodejs","node",2016-04-12,"v4.4.3","4.4.3","4","4","3",4004003
"712","nodejs","node",2016-04-05,"v5.10.1","5.10.1","5","10","1",5010001
"713","nodejs","node",2016-04-01,"v0.12.13","0.12.13","0","12","13",12013
"714","nodejs","node",2016-04-01,"v5.10.0","5.10.0","5","10","0",5010000
"715","nodejs","node",2016-04-01,"v4.4.2","4.4.2","4","4","2",4004002
"716","nodejs","node",2016-03-31,"v0.10.44","0.10.44","0","10","44",10044
"717","nodejs","node",2016-03-23,"v5.9.1","5.9.1","5","9","1",5009001
"718","nodejs","node",2016-03-22,"v4.4.1","4.4.1","4","4","1",4004001
"719","nodejs","node",2016-03-16,"v5.9.0","5.9.0","5","9","0",5009000
"720","nodejs","node",2016-03-14,"v5.8.1-rc.1","5.8.1","5","8","1",5008001
"721","nodejs","node",2016-03-09,"v5.8.0","5.8.0","5","8","0",5008000
"722","nodejs","node",2016-03-09,"v4.4.0","4.4.0","4","4","0",4004000
"723","nodejs","node",2016-03-09,"v0.12.12","0.12.12","0","12","12",12012
"724","nodejs","node",2016-03-04,"v0.10.43","0.10.43","0","10","43",10043
"725","nodejs","node",2016-03-03,"v0.12.11","0.12.11","0","12","11",12011
"726","nodejs","node",2016-03-03,"v4.4.0-rc.3","4.4.0","4","4","0",4004000
"727","nodejs","node",2016-03-03,"v4.4.0-rc.4","4.4.0","4","4","0",4004000
"728","nodejs","node",2016-03-02,"v5.7.1","5.7.1","5","7","1",5007001
"729","nodejs","node",2016-03-02,"v4.3.2","4.3.2","4","3","2",4003002
"730","nodejs","node",2016-02-23,"v5.7.0","5.7.0","5","7","0",5007000
"731","nodejs","node",2016-02-23,"v4.4.0-rc.2","4.4.0","4","4","0",4004000
"732","nodejs","node",2016-02-18,"v4.4.0-rc.1","4.4.0","4","4","0",4004000
"733","nodejs","node",2016-02-17,"v4.3.1","4.3.1","4","3","1",4003001
"734","nodejs","node",2016-02-15,"v4.3.1-rc.2","4.3.1","4","3","1",4003001
"735","nodejs","node",2016-02-12,"v4.3.1-rc.1","4.3.1","4","3","1",4003001
"736","nodejs","node",2016-02-09,"v5.6.0","5.6.0","5","6","0",5006000
"737","nodejs","node",2016-02-09,"v4.3.0","4.3.0","4","3","0",4003000
"738","nodejs","node",2016-02-09,"v0.12.10","0.12.10","0","12","10",12010
"739","nodejs","node",2016-02-09,"v0.10.42","0.10.42","0","10","42",10042
"740","nodejs","node",2016-01-21,"v4.2.6","4.2.6","4","2","6",4002006
"741","nodejs","node",2016-01-21,"v5.5.0","5.5.0","5","5","0",5005000
"742","nodejs","node",2016-01-20,"v4.2.5","4.2.5","4","2","5",4002005
"743","nodejs","node",2016-01-12,"v5.4.1","5.4.1","5","4","1",5004001
"744","nodejs","node",2016-01-06,"v5.4.0","5.4.0","5","4","0",5004000
"745","nodejs","node",2015-12-23,"v4.2.4","4.2.4","4","2","4",4002004
"746","nodejs","node",2015-12-21,"v4.2.4-rc.1","4.2.4","4","2","4",4002004
"747","nodejs","node",2015-12-16,"v5.3.0","5.3.0","5","3","0",5003000
"748","nodejs","node",2015-12-09,"v5.2.0","5.2.0","5","2","0",5002000
"749","nodejs","node",2015-12-04,"v0.10.41","0.10.41","0","10","41",10041
"750","nodejs","node",2015-12-04,"v0.12.9","0.12.9","0","12","9",12009
"751","nodejs","node",2015-12-04,"v5.1.1","5.1.1","5","1","1",5001001
"752","nodejs","node",2015-12-04,"v4.2.3","4.2.3","4","2","3",4002003
"753","nodejs","node",2015-11-24,"v0.12.8","0.12.8","0","12","8",12008
"754","nodejs","node",2015-11-22,"v0.10.41-rc.1","0.10.41","0","10","41",10041
"755","nodejs","node",2015-11-19,"v0.12.8-rc.1","0.12.8","0","12","8",12008
"756","nodejs","node",2015-11-17,"v5.1.0","5.1.0","5","1","0",5001000
"757","nodejs","node",2015-11-03,"v4.2.2","4.2.2","4","2","2",4002002
"758","nodejs","node",2015-11-02,"v4.2.2-rc.2","4.2.2","4","2","2",4002002
"759","nodejs","node",2015-10-29,"v5.0.0","5.0.0","5","0","0",5e+06
"760","nodejs","node",2015-10-29,"v4.2.2-rc.1","4.2.2","4","2","2",4002002
"761","nodejs","node",2015-10-29,"v5.0.0-rc.2","5.0.0","5","0","0",5e+06
"762","nodejs","node",2015-10-27,"v5.0.0-rc.1","5.0.0","5","0","0",5e+06
"763","nodejs","node",2015-10-13,"v4.2.1","4.2.1","4","2","1",4002001
"764","nodejs","node",2015-10-12,"v4.2.0","4.2.0","4","2","0",4002000
"765","nodejs","node",2015-10-05,"v4.1.2","4.1.2","4","1","2",4001002
"766","nodejs","node",2015-09-30,"jenkins-accept-commit-temp2",NA,NA,NA,NA,NA
"767","nodejs","node",2015-09-28,"jenkins-accept-pull-request-temp2",NA,NA,NA,NA,NA
"768","nodejs","node",2015-09-23,"v4.1.1","4.1.1","4","1","1",4001001
"769","nodejs","node",2015-09-17,"v4.1.0","4.1.0","4","1","0",4001000
"770","nodejs","node",2015-09-15,"v3.3.1","3.3.1","3","3","1",3003001
"771","nodejs","node",2015-09-08,"v4.0.0","4.0.0","4","0","0",4e+06
"772","nodejs","node",2015-09-08,"v4.0.0-rc.5","4.0.0","4","0","0",4e+06
"773","nodejs","node",2015-09-08,"v4.0.0-rc.4","4.0.0","4","0","0",4e+06
"774","nodejs","node",2015-09-08,"v4.0.0-rc.3","4.0.0","4","0","0",4e+06
"775","nodejs","node",2015-09-07,"v4.0.0-rc.2","4.0.0","4","0","0",4e+06
"776","nodejs","node",2015-09-06,"v4.0.0-rc.1","4.0.0","4","0","0",4e+06
"777","nodejs","node",2015-09-02,"v3.3.0","3.3.0","3","3","0",3003000
"778","nodejs","node",2015-08-25,"v3.2.0","3.2.0","3","2","0",3002000
"779","nodejs","node",2015-08-19,"v3.1.0","3.1.0","3","1","0",3001000
"780","nodejs","node",2015-08-04,"v3.0.0","3.0.0","3","0","0",3e+06
"781","nodejs","node",2015-08-03,"v3.0.0-rc.7","3.0.0","3","0","0",3e+06
"782","nodejs","node",2015-07-30,"v3.0.0-rc.6","3.0.0","3","0","0",3e+06
"783","nodejs","node",2015-07-28,"v2.5.0","2.5.0","2","5","0",2005000
"784","nodejs","node",2015-07-24,"v3.0.0-rc.5","3.0.0","3","0","0",3e+06
"785","nodejs","node",2015-07-22,"v3.0.0-rc.4","3.0.0","3","0","0",3e+06
"786","nodejs","node",2015-07-17,"v2.4.0","2.4.0","2","4","0",2004000
"787","nodejs","node",2015-07-13,"v3.0.0-rc.3","3.0.0","3","0","0",3e+06
"788","nodejs","node",2015-07-09,"v0.12.7","0.12.7","0","12","7",12007
"789","nodejs","node",2015-07-09,"v0.10.40","0.10.40","0","10","40",10040
"790","nodejs","node",2015-07-09,"v1.8.4","1.8.4","1","8","4",1008004
"791","nodejs","node",2015-07-09,"v2.3.4","2.3.4","2","3","4",2003004
"792","nodejs","node",2015-07-06,"jenkins-test-pull-request-temp",NA,NA,NA,NA,NA
"793","nodejs","node",2015-07-04,"v1.8.3","1.8.3","1","8","3",1008003
"794","nodejs","node",2015-07-04,"v0.12.6","0.12.6","0","12","6",12006
"795","nodejs","node",2015-07-04,"v2.3.3","2.3.3","2","3","3",2003003
"796","nodejs","node",2015-07-02,"v2.3.2","2.3.2","2","3","2",2003002
"797","nodejs","node",2015-07-02,"v3.0.0-rc2","3.0.0","3","0","0",3e+06
"798","nodejs","node",2015-06-30,"v3.0.0-rc1","3.0.0","3","0","0",3e+06
"799","nodejs","node",2015-06-23,"v2.3.1","2.3.1","2","3","1",2003001
"800","nodejs","node",2015-06-22,"v0.12.5","0.12.5","0","12","5",12005
"801","nodejs","node",2015-06-22,"v0.10.39","0.10.39","0","10","39",10039
"802","nodejs","node",2015-06-13,"v2.3.0","2.3.0","2","3","0",2003000
"803","nodejs","node",2015-06-01,"v2.2.1","2.2.1","2","2","1",2002001
"804","nodejs","node",2015-05-31,"v2.2.0","2.2.0","2","2","0",2002000
"805","nodejs","node",2015-05-24,"v2.1.0","2.1.0","2","1","0",2001000
"806","nodejs","node",2015-05-23,"v0.12.4","0.12.4","0","12","4",12004
"807","nodejs","node",2015-05-18,"v1.8.2","1.8.2","1","8","2",1008002
"808","nodejs","node",2015-05-15,"v2.0.2","2.0.2","2","0","2",2000002
"809","nodejs","node",2015-05-14,"v0.12.3","0.12.3","0","12","3",12003
"810","nodejs","node",2015-05-07,"v2.0.1","2.0.1","2","0","1",2000001
"811","nodejs","node",2015-05-04,"v2.0.0","2.0.0","2","0","0",2e+06
"812","nodejs","node",2015-04-20,"v1.8.1","1.8.1","1","8","1",1008001
"813","nodejs","node",2015-04-14,"v1.7.1","1.7.1","1","7","1",1007001
"814","nodejs","node",2015-04-14,"v1.7.0","1.7.0","1","7","0",1007000
"815","nodejs","node",2015-04-06,"v1.6.4","1.6.4","1","6","4",1006004
"816","nodejs","node",2015-04-05,"v1.6.3","1.6.3","1","6","3",1006003
"817","nodejs","node",2015-03-31,"v0.12.2","0.12.2","0","12","2",12002
"818","nodejs","node",2015-03-24,"v0.12.1","0.12.1","0","12","1",12001
"819","nodejs","node",2015-03-23,"v0.10.38","0.10.38","0","10","38",10038
"820","nodejs","node",2015-03-23,"v1.6.2","1.6.2","1","6","2",1006002
"821","nodejs","node",2015-03-20,"v1.6.1","1.6.1","1","6","1",1006001
"822","nodejs","node",2015-03-19,"v1.6.0","1.6.0","1","6","0",1006000
"823","nodejs","node",2015-03-12,"v0.10.37","0.10.37","0","10","37",10037
"824","nodejs","node",2015-03-09,"v1.5.1","1.5.1","1","5","1",1005001
"825","nodejs","node",2015-03-06,"v1.5.0","1.5.0","1","5","0",1005000
"826","nodejs","node",2015-03-03,"v1.4.3","1.4.3","1","4","3",1004003
"827","nodejs","node",2015-02-28,"v1.4.2","1.4.2","1","4","2",1004002
"828","nodejs","node",2015-02-26,"v1.4.1","1.4.1","1","4","1",1004001
"829","nodejs","node",2015-02-20,"v1.3.0","1.3.0","1","3","0",1003000
"830","nodejs","node",2015-02-11,"v1.2.0","1.2.0","1","2","0",1002000
"831","nodejs","node",2015-02-06,"v0.12.0","0.12.0","0","12","0",12000
"832","nodejs","node",2015-02-03,"v1.1.0","1.1.0","1","1","0",1001000
"833","nodejs","node",2015-01-30,"v0.11.16","0.11.16","0","11","16",11016
"834","nodejs","node",2015-01-26,"v0.10.36","0.10.36","0","10","36",10036
"835","nodejs","node",2015-01-24,"v1.0.4","1.0.4","1","0","4",1000004
"836","nodejs","node",2015-01-20,"v0.11.15","0.11.15","0","11","15",11015
"837","nodejs","node",2015-01-20,"v1.0.2","1.0.2","1","0","2",1000002
"838","nodejs","node",2015-01-20,"v1.0.1","1.0.1","1","0","1",1000001
"839","nodejs","node",2015-01-20,"v1.0.0","1.0.0","1","0","0",1e+06
"840","nodejs","node",2015-01-20,"v1.0.3","1.0.3","1","0","3",1000003
"841","nodejs","node",2015-01-16,"v1.0.2-release","1.0.2","1","0","2",1000002
"842","nodejs","node",2015-01-14,"v1.0.1-release","1.0.1","1","0","1",1000001
"843","nodejs","node",2015-01-14,"v1.0.0-release","1.0.0","1","0","0",1e+06
"844","nodejs","node",2014-12-24,"v0.10.35","0.10.35","0","10","35",10035
"845","nodejs","node",2014-12-17,"v0.10.34","0.10.34","0","10","34",10034
"846","nodejs","node",2014-10-23,"v0.10.33","0.10.33","0","10","33",10033
"847","nodejs","node",2014-09-25,"v0.11.14","0.11.14","0","11","14",11014
"848","nodejs","node",2014-09-16,"v0.10.32","0.10.32","0","10","32",10032
"849","nodejs","node",2014-08-19,"v0.10.31","0.10.31","0","10","31",10031
"850","nodejs","node",2014-07-31,"v0.8.28","0.8.28","0","8","28",8028
"851","nodejs","node",2014-07-31,"v0.10.30","0.10.30","0","10","30",10030
"852","nodejs","node",2014-06-16,"v0.8.27","0.8.27","0","8","27",8027
"853","nodejs","node",2014-06-09,"v0.10.29","0.10.29","0","10","29",10029
"854","nodejs","node",2014-05-02,"v0.11.13","0.11.13","0","11","13",11013
"855","nodejs","node",2014-05-02,"v0.10.28","0.10.28","0","10","28",10028
"856","nodejs","node",2014-05-01,"v0.10.27","0.10.27","0","10","27",10027
"857","nodejs","node",2014-03-12,"v0.11.12","0.11.12","0","11","12",11012
"858","nodejs","node",2014-02-19,"v0.10.26","0.10.26","0","10","26",10026
"859","nodejs","node",2014-01-29,"v0.11.11","0.11.11","0","11","11",11011
"860","nodejs","node",2014-01-23,"v0.10.25","0.10.25","0","10","25",10025
"861","nodejs","node",2014-01-01,"v0.11.10","0.11.10","0","11","10",11010
"862","nodejs","node",2013-12-19,"v0.10.24","0.10.24","0","10","24",10024
"863","nodejs","node",2013-12-12,"v0.10.23","0.10.23","0","10","23",10023
"864","nodejs","node",2013-11-21,"v0.11.9","0.11.9","0","11","9",11009
"865","nodejs","node",2013-11-12,"v0.10.22","0.10.22","0","10","22",10022
"866","nodejs","node",2013-10-30,"v0.11.8","0.11.8","0","11","8",11008
"867","nodejs","node",2013-10-18,"v0.10.21","0.10.21","0","10","21",10021
"868","nodejs","node",2013-10-18,"v0.8.26","0.8.26","0","8","26",8026
"869","nodejs","node",2013-09-30,"v0.10.20","0.10.20","0","10","20",10020
"870","nodejs","node",2013-09-24,"v0.10.19","0.10.19","0","10","19",10019
"871","nodejs","node",2013-09-04,"v0.11.7","0.11.7","0","11","7",11007
"872","nodejs","node",2013-09-04,"v0.10.18","0.10.18","0","10","18",10018
"873","nodejs","node",2013-08-21,"v0.10.17","0.10.17","0","10","17",10017
"874","nodejs","node",2013-08-21,"v0.11.6","0.11.6","0","11","6",11006
"875","nodejs","node",2013-08-16,"v0.10.16","0.10.16","0","10","16",10016
"876","nodejs","node",2013-08-07,"v0.11.5","0.11.5","0","11","5",11005
"877","nodejs","node",2013-07-25,"v0.10.15","0.10.15","0","10","15",10015
"878","nodejs","node",2013-07-25,"v0.10.14","0.10.14","0","10","14",10014
"879","nodejs","node",2013-07-12,"v0.11.4","0.11.4","0","11","4",11004
"880","nodejs","node",2013-07-09,"v0.10.13","0.10.13","0","10","13",10013
"881","nodejs","node",2013-06-26,"v0.11.3","0.11.3","0","11","3",11003
"882","nodejs","node",2013-06-18,"v0.10.12","0.10.12","0","10","12",10012
"883","nodejs","node",2013-06-13,"v0.8.25","0.8.25","0","8","25",8025
"884","nodejs","node",2013-06-13,"v0.10.11","0.10.11","0","10","11",10011
"885","nodejs","node",2013-06-04,"v0.10.10","0.10.10","0","10","10",10010
"886","nodejs","node",2013-06-04,"v0.8.24","0.8.24","0","8","24",8024
"887","nodejs","node",2013-05-30,"v0.10.9","0.10.9","0","10","9",10009
"888","nodejs","node",2013-05-24,"v0.10.8","0.10.8","0","10","8",10008
"889","nodejs","node",2013-05-17,"v0.10.7","0.10.7","0","10","7",10007
"890","nodejs","node",2013-05-14,"v0.10.6","0.10.6","0","10","6",10006
"891","nodejs","node",2013-05-13,"v0.11.2","0.11.2","0","11","2",11002
"892","nodejs","node",2013-04-23,"v0.10.5","0.10.5","0","10","5",10005
"893","nodejs","node",2013-04-19,"v0.11.1","0.11.1","0","11","1",11001
"894","nodejs","node",2013-04-11,"v0.10.4","0.10.4","0","10","4",10004
"895","nodejs","node",2013-04-09,"v0.8.23","0.8.23","0","8","23",8023
"896","nodejs","node",2013-04-03,"v0.10.3","0.10.3","0","10","3",10003
"897","nodejs","node",2013-03-28,"v0.11.0","0.11.0","0","11","0",11000
"898","nodejs","node",2013-03-28,"v0.10.2","0.10.2","0","10","2",10002
"899","nodejs","node",2013-03-21,"v0.10.1","0.10.1","0","10","1",10001
"900","nodejs","node",2013-03-11,"v0.10.0","0.10.0","0","10","0",10000
"901","nodejs","node",2013-03-07,"v0.8.22","0.8.22","0","8","22",8022
"902","nodejs","node",2013-03-06,"v0.9.12","0.9.12","0","9","12",9012
"903","nodejs","node",2013-03-01,"v0.9.11","0.9.11","0","9","11",9011
"904","nodejs","node",2013-02-25,"v0.8.21","0.8.21","0","8","21",8021
"905","nodejs","node",2013-02-19,"v0.9.10","0.9.10","0","9","10",9010
"906","nodejs","node",2013-02-15,"v0.8.20","0.8.20","0","8","20",8020
"907","nodejs","node",2013-02-07,"v0.9.9","0.9.9","0","9","9",9009
"908","nodejs","node",2013-02-06,"v0.8.19","0.8.19","0","8","19",8019
"909","nodejs","node",2013-01-24,"v0.9.8","0.9.8","0","9","8",9008
"910","nodejs","node",2013-01-18,"v0.8.18","0.8.18","0","8","18",8018
"911","nodejs","node",2013-01-18,"v0.9.7","0.9.7","0","9","7",9007
"912","nodejs","node",2013-01-11,"v0.9.6","0.9.6","0","9","6",9006
"913","nodejs","node",2013-01-10,"v0.8.17","0.8.17","0","8","17",8017
"914","nodejs","node",2012-12-30,"v0.9.5","0.9.5","0","9","5",9005
"915","nodejs","node",2012-12-21,"v0.9.4","0.9.4","0","9","4",9004
"916","nodejs","node",2012-12-13,"v0.8.16","0.8.16","0","8","16",8016
"917","nodejs","node",2012-11-26,"v0.8.15","0.8.15","0","8","15",8015
"918","nodejs","node",2012-10-25,"v0.8.14","0.8.14","0","8","14",8014
"919","nodejs","node",2012-10-25,"v0.8.13","0.8.13","0","8","13",8013
"920","nodejs","node",2012-10-24,"v0.9.3","0.9.3","0","9","3",9003
"921","nodejs","node",2012-10-12,"v0.8.12","0.8.12","0","8","12",8012
"922","nodejs","node",2012-09-27,"v0.8.11","0.8.11","0","8","11",8011
"923","nodejs","node",2012-09-25,"v0.8.10","0.8.10","0","8","10",8010
"924","nodejs","node",2012-09-18,"v0.9.2","0.9.2","0","9","2",9002
"925","nodejs","node",2012-09-11,"v0.8.9","0.8.9","0","8","9",8009
"926","nodejs","node",2012-08-28,"v0.9.1","0.9.1","0","9","1",9001
"927","nodejs","node",2012-08-22,"v0.8.8","0.8.8","0","8","8",8008
"928","nodejs","node",2012-08-16,"v0.8.7","0.8.7","0","8","7",8007
"929","nodejs","node",2012-08-07,"v0.8.6","0.8.6","0","8","6",8006
"930","nodejs","node",2012-08-03,"v0.6.21","0.6.21","0","6","21",6021
"931","nodejs","node",2012-08-02,"v0.8.5","0.8.5","0","8","5",8005
"932","nodejs","node",2012-07-25,"v0.8.4","0.8.4","0","8","4",8004
"933","nodejs","node",2012-07-20,"v0.9.0","0.9.0","0","9","0",9000
"934","nodejs","node",2012-07-19,"v0.8.3","0.8.3","0","8","3",8003
"935","nodejs","node",2012-07-11,"v0.6.20","0.6.20","0","6","20",6020
"936","nodejs","node",2012-07-09,"v0.8.2","0.8.2","0","8","2",8002
"937","nodejs","node",2012-06-29,"v0.8.1","0.8.1","0","8","1",8001
"938","nodejs","node",2012-06-25,"v0.8.0","0.8.0","0","8","0",8000
"939","nodejs","node",2012-06-20,"v0.7.12","0.7.12","0","7","12",7012
"940","nodejs","node",2012-06-15,"v0.7.11","0.7.11","0","7","11",7011
"941","nodejs","node",2012-06-11,"v0.7.10-fixed","0.7.10","0","7","10",7010
"942","nodejs","node",2012-06-11,"v0.7.10","0.7.10","0","7","10",7010
"943","nodejs","node",2012-06-06,"v0.6.19","0.6.19","0","6","19",6019
"944","nodejs","node",2012-05-29,"v0.7.9","0.7.9","0","7","9",7009
"945","nodejs","node",2012-05-15,"v0.6.18","0.6.18","0","6","18",6018
"946","nodejs","node",2012-05-04,"v0.6.17","0.6.17","0","6","17",6017
"947","nodejs","node",2012-04-30,"v0.6.16","0.6.16","0","6","16",6016
"948","nodejs","node",2012-04-18,"v0.7.8","0.7.8","0","7","8",7008
"949","nodejs","node",2012-04-09,"v0.6.15","0.6.15","0","6","15",6015
"950","nodejs","node",2012-03-30,"v0.7.7","0.7.7","0","7","7",7007
"951","nodejs","node",2012-03-23,"v0.6.14","0.6.14","0","6","14",6014
"952","nodejs","node",2012-03-15,"v0.6.13","0.6.13","0","6","13",6013
"953","nodejs","node",2012-03-13,"v0.7.6","0.7.6","0","7","6",7006
"954","nodejs","node",2012-03-02,"v0.6.12","0.6.12","0","6","12",6012
"955","nodejs","node",2012-02-23,"v0.7.5","0.7.5","0","7","5",7005
"956","nodejs","node",2012-02-17,"v0.6.11","0.6.11","0","6","11",6011
"957","nodejs","node",2012-02-15,"v0.7.4","0.7.4","0","7","4",7004
"958","nodejs","node",2012-02-08,"v0.7.3","0.7.3","0","7","3",7003
"959","nodejs","node",2012-02-03,"v0.6.10","0.6.10","0","6","10",6010
"960","nodejs","node",2012-02-01,"v0.7.2","0.7.2","0","7","2",7002
"961","nodejs","node",2012-01-28,"v0.6.9","0.6.9","0","6","9",6009
